formation_start,formation_end,stock1,stock2,ssd,saved_timestamp
2010-01-04,2010-12-31,EVRG,SO,0.07515065893535747,2025-12-09 20:52:39.015574
2010-01-04,2010-12-31,SO,WEC,0.10321196759932527,2025-12-09 20:52:39.015574
2010-01-04,2010-12-31,AEP,DUK,0.10632661471494217,2025-12-09 20:52:39.015574
2010-01-04,2010-12-31,AWK,KO,0.11139887603802742,2025-12-09 20:52:39.015574
2010-01-04,2010-12-31,DUK,ED,0.13350273682650768,2025-12-09 20:52:39.015574
2010-01-04,2010-12-31,NI,PNW,0.13572044659763313,2025-12-09 20:52:39.015574
2010-01-04,2010-12-31,CLX,CPB,0.13994448825850703,2025-12-09 20:52:39.015574
2010-01-04,2010-12-31,PNW,XEL,0.14358215939686753,2025-12-09 20:52:39.015574
2010-01-04,2010-12-31,EVRG,WEC,0.1463831600766296,2025-12-09 20:52:39.015574
2010-01-04,2010-12-31,ED,XEL,0.15265549432528777,2025-12-09 20:52:39.015574
2010-07-06,2011-07-01,ED,PNW,0.043074405344308814,2025-12-09 20:52:40.083508
2010-07-06,2011-07-01,SO,WEC,0.05120009702913876,2025-12-09 20:52:40.083508
2010-07-06,2011-07-01,ED,SO,0.061028929301287074,2025-12-09 20:52:40.083508
2010-07-06,2011-07-01,DUK,XEL,0.06725186062492916,2025-12-09 20:52:40.083508
2010-07-06,2011-07-01,ED,WEC,0.0674435550611106,2025-12-09 20:52:40.083508
2010-07-06,2011-07-01,PNW,WEC,0.0892786579651163,2025-12-09 20:52:40.083508
2010-07-06,2011-07-01,PNW,SO,0.09820064660429598,2025-12-09 20:52:40.083508
2010-07-06,2011-07-01,EVRG,LNT,0.11351001233291108,2025-12-09 20:52:40.083508
2010-07-06,2011-07-01,SO,XEL,0.1479968682788944,2025-12-09 20:52:40.083508
2010-07-06,2011-07-01,NEE,SRE,0.15930968576141052,2025-12-09 20:52:40.083508
2011-01-03,2011-12-30,CMS,WEC,0.06608602539232736,2025-12-09 20:52:41.133020
2011-01-03,2011-12-30,PNW,WEC,0.06921428572487738,2025-12-09 20:52:41.133020
2011-01-03,2011-12-30,CMS,PNW,0.0841492040167508,2025-12-09 20:52:41.133020
2011-01-03,2011-12-30,DUK,SO,0.09873112758412893,2025-12-09 20:52:41.133020
2011-01-03,2011-12-30,EVRG,XEL,0.10511280230519685,2025-12-09 20:52:41.133020
2011-01-03,2011-12-30,ES,NEE,0.10926763434835986,2025-12-09 20:52:41.133020
2011-01-03,2011-12-30,LNT,PNW,0.11244415042636813,2025-12-09 20:52:41.133020
2011-01-03,2011-12-30,WEC,XEL,0.12649649781522931,2025-12-09 20:52:41.133020
2011-01-03,2011-12-30,CMS,XEL,0.12695986691528663,2025-12-09 20:52:41.133020
2011-01-03,2011-12-30,CMS,EVRG,0.1361343135171613,2025-12-09 20:52:41.133020
2011-07-05,2012-07-02,CMS,WEC,0.08301085911854914,2025-12-09 20:52:42.038685
2011-07-05,2012-07-02,ED,SO,0.09539540282096429,2025-12-09 20:52:42.038685
2011-07-05,2012-07-02,VTR,WELL,0.09968938558075732,2025-12-09 20:52:42.038685
2011-07-05,2012-07-02,DTE,PNW,0.10016443527516972,2025-12-09 20:52:42.038685
2011-07-05,2012-07-02,EVRG,LNT,0.10503564275396218,2025-12-09 20:52:42.038685
2011-07-05,2012-07-02,DTE,EIX,0.11419043535590583,2025-12-09 20:52:42.038685
2011-07-05,2012-07-02,AEE,SO,0.11986193785315093,2025-12-09 20:52:42.038685
2011-07-05,2012-07-02,MKC,NEE,0.12370713200314688,2025-12-09 20:52:42.038685
2011-07-05,2012-07-02,CMS,XEL,0.13075998698372776,2025-12-09 20:52:42.038685
2011-07-05,2012-07-02,DUK,SO,0.1321335670450846,2025-12-09 20:52:42.038685
2012-01-03,2013-01-03,AVB,ESS,0.03291570242659738,2025-12-09 20:52:43.062113
2012-01-03,2013-01-03,AVB,MAA,0.04769118876638888,2025-12-09 20:52:43.062113
2012-01-03,2013-01-03,ESS,MAA,0.05173064643951087,2025-12-09 20:52:43.062113
2012-01-03,2013-01-03,AEE,ED,0.07063685373036716,2025-12-09 20:52:43.062113
2012-01-03,2013-01-03,D,XEL,0.0708027244498582,2025-12-09 20:52:43.062113
2012-01-03,2013-01-03,D,PEG,0.07789641610062742,2025-12-09 20:52:43.062113
2012-01-03,2013-01-03,DUK,XEL,0.08158089727480031,2025-12-09 20:52:43.062113
2012-01-03,2013-01-03,CMS,DTE,0.10393544341995878,2025-12-09 20:52:43.062113
2012-01-03,2013-01-03,SO,XEL,0.1053582075992911,2025-12-09 20:52:43.062113
2012-01-03,2013-01-03,EVRG,LNT,0.1117525316757391,2025-12-09 20:52:43.062113
2012-07-03,2013-07-05,D,EVRG,0.03738487114469721,2025-12-09 20:52:44.087767
2012-07-03,2013-07-05,PEG,XEL,0.07959585253169008,2025-12-09 20:52:44.087767
2012-07-03,2013-07-05,WEC,XEL,0.10734966852464226,2025-12-09 20:52:44.087767
2012-07-03,2013-07-05,ES,LNT,0.10879147557326842,2025-12-09 20:52:44.087767
2012-07-03,2013-07-05,DUK,WEC,0.11951260939069884,2025-12-09 20:52:44.087767
2012-07-03,2013-07-05,AEE,XEL,0.12714862661001597,2025-12-09 20:52:44.087767
2012-07-03,2013-07-05,AEE,PEG,0.1292180248744008,2025-12-09 20:52:44.087767
2012-07-03,2013-07-05,CMS,DTE,0.1322026933823254,2025-12-09 20:52:44.087767
2012-07-03,2013-07-05,KO,XEL,0.1336518776315842,2025-12-09 20:52:44.087767
2012-07-03,2013-07-05,KO,MO,0.13374143025993102,2025-12-09 20:52:44.087767
2013-01-04,2014-01-03,DTE,WEC,0.05098780026532672,2025-12-09 20:52:45.059847
2013-01-04,2014-01-03,CMS,EVRG,0.060278361461965156,2025-12-09 20:52:45.059847
2013-01-04,2014-01-03,CMS,DTE,0.06898769606743811,2025-12-09 20:52:45.059847
2013-01-04,2014-01-03,DTE,EVRG,0.10529417655450879,2025-12-09 20:52:45.059847
2013-01-04,2014-01-03,EVRG,WEC,0.10715765213865908,2025-12-09 20:52:45.059847
2013-01-04,2014-01-03,AEE,LNT,0.11024239538089985,2025-12-09 20:52:45.059847
2013-01-04,2014-01-03,CMS,WEC,0.11274012457018298,2025-12-09 20:52:45.059847
2013-01-04,2014-01-03,ED,EIX,0.11496649234890431,2025-12-09 20:52:45.059847
2013-01-04,2014-01-03,ES,PNW,0.1158178392712893,2025-12-09 20:52:45.059847
2013-01-04,2014-01-03,ES,XEL,0.11858183428564682,2025-12-09 20:52:45.059847
2013-07-08,2014-07-07,CMS,XEL,0.03988537898417402,2025-12-09 20:52:46.103813
2013-07-08,2014-07-07,DTE,LNT,0.06070947026446226,2025-12-09 20:52:46.103813
2013-07-08,2014-07-07,AWK,LNT,0.07062851206467077,2025-12-09 20:52:46.103813
2013-07-08,2014-07-07,DTE,WEC,0.07227667465346672,2025-12-09 20:52:46.103813
2013-07-08,2014-07-07,CMS,ES,0.07456157544638767,2025-12-09 20:52:46.103813
2013-07-08,2014-07-07,AWK,PPL,0.09168142624154735,2025-12-09 20:52:46.103813
2013-07-08,2014-07-07,ES,XEL,0.09415058645203142,2025-12-09 20:52:46.103813
2013-07-08,2014-07-07,DTE,PPL,0.09604079210727826,2025-12-09 20:52:46.103813
2013-07-08,2014-07-07,ED,PNW,0.09951978578560289,2025-12-09 20:52:46.103813
2013-07-08,2014-07-07,LNT,PPL,0.10250438033465661,2025-12-09 20:52:46.103813
2014-01-06,2015-01-05,AEP,CMS,0.056716955014753295,2025-12-09 20:52:47.098591
2014-01-06,2015-01-05,DUK,ED,0.0682329757455018,2025-12-09 20:52:47.098591
2014-01-06,2015-01-05,LNT,XEL,0.08013346014577198,2025-12-09 20:52:47.098591
2014-01-06,2015-01-05,AEP,LNT,0.08395049809884347,2025-12-09 20:52:47.098591
2014-01-06,2015-01-05,CMS,XEL,0.08455667475272793,2025-12-09 20:52:47.098591
2014-01-06,2015-01-05,GIS,K,0.08636552259408903,2025-12-09 20:52:47.098591
2014-01-06,2015-01-05,CMS,LNT,0.08710355594928987,2025-12-09 20:52:47.098591
2014-01-06,2015-01-05,CMS,PCG,0.10043400615592123,2025-12-09 20:52:47.098591
2014-01-06,2015-01-05,ELS,REG,0.1088934222229941,2025-12-09 20:52:47.098591
2014-01-06,2015-01-05,KIM,LNT,0.10963617076156931,2025-12-09 20:52:47.098591
2014-07-08,2015-07-07,ES,WEC,0.04984877084186135,2025-12-09 20:52:48.056981
2014-07-08,2015-07-07,AEP,LNT,0.05321816090035379,2025-12-09 20:52:48.056981
2014-07-08,2015-07-07,ATO,NEE,0.06586385504269487,2025-12-09 20:52:48.056981
2014-07-08,2015-07-07,AEE,LNT,0.09068319051464822,2025-12-09 20:52:48.056981
2014-07-08,2015-07-07,AEE,AEP,0.0935356221228962,2025-12-09 20:52:48.056981
2014-07-08,2015-07-07,ES,XEL,0.09669134488187708,2025-12-09 20:52:48.056981
2014-07-08,2015-07-07,EQR,REG,0.09728512701630028,2025-12-09 20:52:48.056981
2014-07-08,2015-07-07,AVB,EQR,0.1008117052580767,2025-12-09 20:52:48.056981
2014-07-08,2015-07-07,KIM,O,0.11069025533672547,2025-12-09 20:52:48.056981
2014-07-08,2015-07-07,EIX,ES,0.11577375094927782,2025-12-09 20:52:48.056981
2015-01-06,2016-01-05,AEP,DTE,0.04892321717579744,2025-12-09 20:52:49.074843
2015-01-06,2016-01-05,DTE,ES,0.0496202170979675,2025-12-09 20:52:49.074843
2015-01-06,2016-01-05,AEP,ES,0.0739724363094166,2025-12-09 20:52:49.074843
2015-01-06,2016-01-05,DTE,PNW,0.09058851229260698,2025-12-09 20:52:49.074843
2015-01-06,2016-01-05,KIM,O,0.09136651042497167,2025-12-09 20:52:49.074843
2015-01-06,2016-01-05,ES,PNW,0.09841568141009213,2025-12-09 20:52:49.074843
2015-01-06,2016-01-05,CMS,SPG,0.09993836262521323,2025-12-09 20:52:49.074843
2015-01-06,2016-01-05,KIM,REG,0.10261485915676342,2025-12-09 20:52:49.074843
2015-01-06,2016-01-05,AEE,ES,0.10451310923544331,2025-12-09 20:52:49.074843
2015-01-06,2016-01-05,PNW,SO,0.10600248513116312,2025-12-09 20:52:49.074843
2015-07-08,2016-07-06,CMS,XEL,0.04264628687440554,2025-12-09 20:52:50.011192
2015-07-08,2016-07-06,PNW,XEL,0.06945096677068313,2025-12-09 20:52:50.011192
2015-07-08,2016-07-06,DTE,PCG,0.0729314553173438,2025-12-09 20:52:50.011192
2015-07-08,2016-07-06,CMS,PNW,0.07964515695345492,2025-12-09 20:52:50.011192
2015-07-08,2016-07-06,AEP,SO,0.10570752604377716,2025-12-09 20:52:50.011192
2015-07-08,2016-07-06,AEP,NEE,0.1252905739906614,2025-12-09 20:52:50.011192
2015-07-08,2016-07-06,AEP,DTE,0.1272913302800527,2025-12-09 20:52:50.011192
2015-07-08,2016-07-06,AEP,PCG,0.13014628235919584,2025-12-09 20:52:50.011192
2015-07-08,2016-07-06,ED,PNW,0.13523726361177152,2025-12-09 20:52:50.011192
2015-07-08,2016-07-06,ED,XEL,0.14004755386277634,2025-12-09 20:52:50.011192
2016-01-06,2017-01-04,ATO,CMS,0.045937675444379225,2025-12-09 20:52:50.933220
2016-01-06,2017-01-04,ED,WEC,0.07340872797598391,2025-12-09 20:52:50.933220
2016-01-06,2017-01-04,CMS,WEC,0.07345160032236828,2025-12-09 20:52:50.933220
2016-01-06,2017-01-04,DTE,PNW,0.099015361131718,2025-12-09 20:52:50.933220
2016-01-06,2017-01-04,AEP,DUK,0.10247846977954814,2025-12-09 20:52:50.933220
2016-01-06,2017-01-04,DUK,XEL,0.10307320917050428,2025-12-09 20:52:50.933220
2016-01-06,2017-01-04,KIM,REG,0.11403578237095874,2025-12-09 20:52:50.933220
2016-01-06,2017-01-04,SRE,XEL,0.1159058822660018,2025-12-09 20:52:50.933220
2016-01-06,2017-01-04,CL,PM,0.1325369557345737,2025-12-09 20:52:50.933220
2016-01-06,2017-01-04,CMS,ED,0.1331019423841304,2025-12-09 20:52:50.933220
2016-07-07,2017-07-06,ATO,CMS,0.022033431299531607,2025-12-09 20:52:51.877812
2016-07-07,2017-07-06,CMS,XEL,0.03204789508161586,2025-12-09 20:52:51.877812
2016-07-07,2017-07-06,CMS,ED,0.033296786640325,2025-12-09 20:52:51.877812
2016-07-07,2017-07-06,CMS,ES,0.0343887510153558,2025-12-09 20:52:51.877812
2016-07-07,2017-07-06,ES,XEL,0.043594432279331734,2025-12-09 20:52:51.877812
2016-07-07,2017-07-06,DUK,ED,0.04399853434432499,2025-12-09 20:52:51.877812
2016-07-07,2017-07-06,ATO,ES,0.046634538961048924,2025-12-09 20:52:51.877812
2016-07-07,2017-07-06,EIX,PCG,0.05010727412477321,2025-12-09 20:52:51.877812
2016-07-07,2017-07-06,ATO,XEL,0.05135360146305145,2025-12-09 20:52:51.877812
2016-07-07,2017-07-06,DUK,SRE,0.06162911767334098,2025-12-09 20:52:51.877812
2017-01-05,2018-01-04,CMS,ES,0.04095362224062143,2025-12-09 20:52:52.867872
2017-01-05,2018-01-04,DUK,PNW,0.04574955708671738,2025-12-09 20:52:52.867872
2017-01-05,2018-01-04,DUK,ES,0.04973312134521342,2025-12-09 20:52:52.867872
2017-01-05,2018-01-04,AEP,ED,0.05028802714494947,2025-12-09 20:52:52.867872
2017-01-05,2018-01-04,CMS,ED,0.0510671059867291,2025-12-09 20:52:52.867872
2017-01-05,2018-01-04,LNT,WEC,0.05468175549369893,2025-12-09 20:52:52.867872
2017-01-05,2018-01-04,DTE,LNT,0.055641113366575554,2025-12-09 20:52:52.867872
2017-01-05,2018-01-04,AEE,LNT,0.05655145540724804,2025-12-09 20:52:52.867872
2017-01-05,2018-01-04,ES,PNW,0.058925635117121004,2025-12-09 20:52:52.867872
2017-01-05,2018-01-04,DTE,DUK,0.06481281160529605,2025-12-09 20:52:52.867872
2010-01-04,2010-12-31,EVRG,SO,0.07515065893535747,2025-12-09 20:52:53.844525
2010-01-04,2010-12-31,SO,WEC,0.10321196759932527,2025-12-09 20:52:53.844525
2010-01-04,2010-12-31,AEP,DUK,0.10632661471494217,2025-12-09 20:52:53.844525
2010-01-04,2010-12-31,AWK,KO,0.11139887603802742,2025-12-09 20:52:53.844525
2010-01-04,2010-12-31,DUK,ED,0.13350273682650768,2025-12-09 20:52:53.844525
2010-01-04,2010-12-31,NI,PNW,0.13572044659763313,2025-12-09 20:52:53.844525
2010-01-04,2010-12-31,CLX,CPB,0.13994448825850703,2025-12-09 20:52:53.844525
2010-01-04,2010-12-31,PNW,XEL,0.14358215939686753,2025-12-09 20:52:53.844525
2010-01-04,2010-12-31,EVRG,WEC,0.1463831600766296,2025-12-09 20:52:53.844525
2010-01-04,2010-12-31,ED,XEL,0.15265549432528777,2025-12-09 20:52:53.844525
2010-01-04,2010-12-31,KIM,REG,0.2962319739762653,2025-12-09 20:57:43.248125
2010-01-04,2010-12-31,AVB,ESS,0.3433000478884187,2025-12-09 20:57:43.248125
2010-01-04,2010-12-31,ELS,WPC,0.3480958447248978,2025-12-09 20:57:43.248125
2010-01-04,2010-12-31,AVB,EXR,0.4140586614676631,2025-12-09 20:57:43.248125
2010-01-04,2010-12-31,CCI,SBAC,0.4291754998596766,2025-12-09 20:57:43.248125
2010-01-04,2010-12-31,AMT,NLY,0.431311404194518,2025-12-09 20:57:43.248125
2010-01-04,2010-12-31,ELS,WELL,0.44601861834056944,2025-12-09 20:57:43.248125
2010-01-04,2010-12-31,ESS,EXR,0.454987525983223,2025-12-09 20:57:43.248125
2010-01-04,2010-12-31,SBAC,WELL,0.4864394938279736,2025-12-09 20:57:43.248125
2010-01-04,2010-12-31,REG,SPG,0.4893158864022069,2025-12-09 20:57:43.248125
2010-07-06,2011-07-01,AVB,ESS,0.2289411692640161,2025-12-09 20:57:43.431669
2010-07-06,2011-07-01,O,VTR,0.2523884674487165,2025-12-09 20:57:43.431669
2010-07-06,2011-07-01,EQR,SPG,0.3135041271035337,2025-12-09 20:57:43.431669
2010-07-06,2011-07-01,AVB,EQR,0.4092249518597626,2025-12-09 20:57:43.431669
2010-07-06,2011-07-01,PSA,WELL,0.4282112608205473,2025-12-09 20:57:43.431669
2010-07-06,2011-07-01,AMT,CCI,0.4334631520643535,2025-12-09 20:57:43.431669
2010-07-06,2011-07-01,ELS,WELL,0.4985106057655122,2025-12-09 20:57:43.431669
2010-07-06,2011-07-01,OHI,VTR,0.5544069876387859,2025-12-09 20:57:43.431669
2010-07-06,2011-07-01,AVB,MAA,0.5969152632107885,2025-12-09 20:57:43.431669
2010-07-06,2011-07-01,MAA,PSA,0.6020376898920815,2025-12-09 20:57:43.431669
2011-01-03,2011-12-30,KIM,REG,0.142180542631046,2025-12-09 20:57:43.612511
2011-01-03,2011-12-30,O,VTR,0.14582466140672803,2025-12-09 20:57:43.612511
2011-01-03,2011-12-30,PSA,SPG,0.1801732469288067,2025-12-09 20:57:43.612511
2011-01-03,2011-12-30,AVB,EQR,0.20290329341959773,2025-12-09 20:57:43.612511
2011-01-03,2011-12-30,AVB,ESS,0.2762345972592672,2025-12-09 20:57:43.612511
2011-01-03,2011-12-30,AVB,SUI,0.32789178210047476,2025-12-09 20:57:43.612511
2011-01-03,2011-12-30,MAA,NLY,0.4143502045874109,2025-12-09 20:57:43.612511
2011-01-03,2011-12-30,DLR,SPG,0.42687633714190054,2025-12-09 20:57:43.612511
2011-01-03,2011-12-30,DLR,EXR,0.4294714160444999,2025-12-09 20:57:43.612511
2011-01-03,2011-12-30,ESS,SUI,0.4359251065831173,2025-12-09 20:57:43.612511
2011-07-05,2012-07-02,VTR,WELL,0.09968938558075732,2025-12-09 20:57:43.786517
2011-07-05,2012-07-02,EQR,MAA,0.19901069729587495,2025-12-09 20:57:43.786517
2011-07-05,2012-07-02,KIM,REG,0.2696750521558049,2025-12-09 20:57:43.786517
2011-07-05,2012-07-02,O,SUI,0.3387582461898567,2025-12-09 20:57:43.786517
2011-07-05,2012-07-02,EXR,SBAC,0.34108263699337826,2025-12-09 20:57:43.786517
2011-07-05,2012-07-02,ESS,VTR,0.3704404831888044,2025-12-09 20:57:43.786517
2011-07-05,2012-07-02,EQR,NLY,0.3797953339364042,2025-12-09 20:57:43.786517
2011-07-05,2012-07-02,PLD,WY,0.3863396559452531,2025-12-09 20:57:43.786517
2011-07-05,2012-07-02,DLR,WPC,0.39546253893645444,2025-12-09 20:57:43.786517
2011-07-05,2012-07-02,AVB,ESS,0.39615134111917216,2025-12-09 20:57:43.786517
2012-01-03,2013-01-03,AVB,ESS,0.03291570242659738,2025-12-09 20:57:43.970027
2012-01-03,2013-01-03,AVB,MAA,0.04769118876638888,2025-12-09 20:57:43.970027
2012-01-03,2013-01-03,ESS,MAA,0.05173064643951087,2025-12-09 20:57:43.970027
2012-01-03,2013-01-03,AVB,EQR,0.16385861887645642,2025-12-09 20:57:43.970027
2012-01-03,2013-01-03,EQR,MAA,0.18101237696536748,2025-12-09 20:57:43.970027
2012-01-03,2013-01-03,EQR,ESS,0.2079520256700164,2025-12-09 20:57:43.970027
2012-01-03,2013-01-03,O,SPG,0.21211180037264565,2025-12-09 20:57:43.970027
2012-01-03,2013-01-03,PSA,WELL,0.34427454913448086,2025-12-09 20:57:43.970027
2012-01-03,2013-01-03,KIM,O,0.4022739204541679,2025-12-09 20:57:43.970027
2012-01-03,2013-01-03,CCI,SBAC,0.4065689904540997,2025-12-09 20:57:43.970027
2012-07-03,2013-07-05,ESS,MAA,0.14698016732397856,2025-12-09 20:57:44.169451
2012-07-03,2013-07-05,PSA,SPG,0.16546485325707802,2025-12-09 20:57:44.169451
2012-07-03,2013-07-05,VTR,WELL,0.18809136333840087,2025-12-09 20:57:44.169451
2012-07-03,2013-07-05,AVB,EQR,0.2519885478434823,2025-12-09 20:57:44.169451
2012-07-03,2013-07-05,REG,VTR,0.3706578228042966,2025-12-09 20:57:44.169451
2012-07-03,2013-07-05,O,REG,0.3717449319427948,2025-12-09 20:57:44.169451
2012-07-03,2013-07-05,ELS,PSA,0.37491988337645993,2025-12-09 20:57:44.169451
2012-07-03,2013-07-05,ELS,SUI,0.4104871977069321,2025-12-09 20:57:44.169451
2012-07-03,2013-07-05,KIM,WELL,0.4190509623412428,2025-12-09 20:57:44.169451
2012-07-03,2013-07-05,O,VTR,0.45457554415874324,2025-12-09 20:57:44.169451
2013-01-04,2014-01-03,AVB,EQR,0.17606987594410986,2025-12-09 20:57:44.378549
2013-01-04,2014-01-03,KIM,REG,0.1907899040327241,2025-12-09 20:57:44.378549
2013-01-04,2014-01-03,ELS,KIM,0.2160704525497722,2025-12-09 20:57:44.378549
2013-01-04,2014-01-03,MAA,SPG,0.24426571222550705,2025-12-09 20:57:44.378549
2013-01-04,2014-01-03,O,VTR,0.29615726935974424,2025-12-09 20:57:44.378549
2013-01-04,2014-01-03,VTR,WELL,0.3121648894786755,2025-12-09 20:57:44.378549
2013-01-04,2014-01-03,AMT,CCI,0.31504697744941884,2025-12-09 20:57:44.378549
2013-01-04,2014-01-03,O,WELL,0.31975829483992585,2025-12-09 20:57:44.378549
2013-01-04,2014-01-03,AMT,WY,0.34042304273842716,2025-12-09 20:57:44.378549
2013-01-04,2014-01-03,MAA,PLD,0.3679687723407896,2025-12-09 20:57:44.378549
2013-07-08,2014-07-07,MAA,SPG,0.10311332068336132,2025-12-09 20:57:44.537131
2013-07-08,2014-07-07,KIM,REG,0.11876318986404107,2025-12-09 20:57:44.537131
2013-07-08,2014-07-07,ESS,MAA,0.11913383233467284,2025-12-09 20:57:44.537131
2013-07-08,2014-07-07,KIM,MAA,0.1770460441297081,2025-12-09 20:57:44.537131
2013-07-08,2014-07-07,ESS,SPG,0.18341830537711729,2025-12-09 20:57:44.537131
2013-07-08,2014-07-07,MAA,REG,0.18969049404593324,2025-12-09 20:57:44.537131
2013-07-08,2014-07-07,KIM,O,0.19401029109622214,2025-12-09 20:57:44.537131
2013-07-08,2014-07-07,KIM,SPG,0.19903092333581174,2025-12-09 20:57:44.537131
2013-07-08,2014-07-07,O,REG,0.2206903484372284,2025-12-09 20:57:44.537131
2013-07-08,2014-07-07,EQR,MAA,0.23400739150442912,2025-12-09 20:57:44.537131
2014-01-06,2015-01-05,ELS,REG,0.1088934222229941,2025-12-09 20:57:44.703174
2014-01-06,2015-01-05,ELS,EQR,0.11288837938726742,2025-12-09 20:57:44.703174
2014-01-06,2015-01-05,AVB,REG,0.133419739634377,2025-12-09 20:57:44.703174
2014-01-06,2015-01-05,KIM,PSA,0.13880642118839231,2025-12-09 20:57:44.703174
2014-01-06,2015-01-05,AVB,EQR,0.14146765630078278,2025-12-09 20:57:44.703174
2014-01-06,2015-01-05,EQR,REG,0.15614301071371645,2025-12-09 20:57:44.703174
2014-01-06,2015-01-05,KIM,O,0.15936608215612183,2025-12-09 20:57:44.703174
2014-01-06,2015-01-05,KIM,SPG,0.2007766346072273,2025-12-09 20:57:44.703174
2014-01-06,2015-01-05,AVB,ELS,0.22196465406557775,2025-12-09 20:57:44.703174
2014-01-06,2015-01-05,EQR,ESS,0.24981129447155065,2025-12-09 20:57:44.703174
2014-07-08,2015-07-07,EQR,REG,0.09728512701630028,2025-12-09 20:57:44.892618
2014-07-08,2015-07-07,AVB,EQR,0.1008117052580767,2025-12-09 20:57:44.892618
2014-07-08,2015-07-07,KIM,O,0.11069025533672547,2025-12-09 20:57:44.892618
2014-07-08,2015-07-07,AVB,REG,0.12215397232786426,2025-12-09 20:57:44.892618
2014-07-08,2015-07-07,PSA,SPG,0.13015045967662464,2025-12-09 20:57:44.892618
2014-07-08,2015-07-07,EQR,ESS,0.13100878575292946,2025-12-09 20:57:44.892618
2014-07-08,2015-07-07,ELS,ESS,0.1865345182919435,2025-12-09 20:57:44.892618
2014-07-08,2015-07-07,KIM,VTR,0.1953844036390267,2025-12-09 20:57:44.892618
2014-07-08,2015-07-07,AVB,ESS,0.2067734902722984,2025-12-09 20:57:44.892618
2014-07-08,2015-07-07,KIM,SPG,0.23049472182838235,2025-12-09 20:57:44.892618
2015-01-06,2016-01-05,KIM,O,0.09136651042497167,2025-12-09 20:57:45.060188
2015-01-06,2016-01-05,KIM,REG,0.10261485915676342,2025-12-09 20:57:45.060188
2015-01-06,2016-01-05,O,REG,0.11394677367664797,2025-12-09 20:57:45.060188
2015-01-06,2016-01-05,AVB,EQR,0.11509380409641241,2025-12-09 20:57:45.060188
2015-01-06,2016-01-05,OHI,WELL,0.11974770464412247,2025-12-09 20:57:45.060188
2015-01-06,2016-01-05,REG,SPG,0.15391272100204023,2025-12-09 20:57:45.060188
2015-01-06,2016-01-05,KIM,SPG,0.17324558248151128,2025-12-09 20:57:45.060188
2015-01-06,2016-01-05,ESS,SUI,0.20333021463537565,2025-12-09 20:57:45.060188
2015-01-06,2016-01-05,ELS,MAA,0.20827604676897737,2025-12-09 20:57:45.060188
2015-01-06,2016-01-05,O,PLD,0.23685891911336576,2025-12-09 20:57:45.060188
2015-07-08,2016-07-06,AMT,WPC,0.15653201591011923,2025-12-09 20:57:45.241817
2015-07-08,2016-07-06,KIM,REG,0.17447326706458693,2025-12-09 20:57:45.241817
2015-07-08,2016-07-06,AVB,EQR,0.21213209388179238,2025-12-09 20:57:45.241817
2015-07-08,2016-07-06,AMT,LAMR,0.2820669647606246,2025-12-09 20:57:45.241817
2015-07-08,2016-07-06,AVB,SUI,0.38836740788441376,2025-12-09 20:57:45.241817
2015-07-08,2016-07-06,LAMR,WPC,0.39104412211984124,2025-12-09 20:57:45.241817
2015-07-08,2016-07-06,EXR,PSA,0.40283352142127954,2025-12-09 20:57:45.241817
2015-07-08,2016-07-06,SUI,WPC,0.48082237340871703,2025-12-09 20:57:45.241817
2015-07-08,2016-07-06,ELS,MAA,0.5077249596217264,2025-12-09 20:57:45.241817
2015-07-08,2016-07-06,EXR,MAA,0.5184240261298594,2025-12-09 20:57:45.241817
2016-01-06,2017-01-04,KIM,REG,0.11403578237095874,2025-12-09 20:57:45.423434
2016-01-06,2017-01-04,CCI,WPC,0.25634553138562405,2025-12-09 20:57:45.423434
2016-01-06,2017-01-04,AVB,EQR,0.30614821207618564,2025-12-09 20:57:45.423434
2016-01-06,2017-01-04,EQR,ESS,0.3308366282428029,2025-12-09 20:57:45.423434
2016-01-06,2017-01-04,AVB,ESS,0.3819442364891842,2025-12-09 20:57:45.423434
2016-01-06,2017-01-04,EXR,PSA,0.4300537919101791,2025-12-09 20:57:45.423434
2016-01-06,2017-01-04,ELS,REG,0.4451912135995445,2025-12-09 20:57:45.423434
2016-01-06,2017-01-04,AMT,SUI,0.4776135376148991,2025-12-09 20:57:45.423434
2016-01-06,2017-01-04,ELS,NLY,0.488790941117061,2025-12-09 20:57:45.423434
2016-01-06,2017-01-04,SPG,WELL,0.4937808126006632,2025-12-09 20:57:45.423434
2016-07-07,2017-07-06,AMT,SBAC,0.1289565076186679,2025-12-09 20:57:45.597791
2016-07-07,2017-07-06,REG,SPG,0.2255542851463198,2025-12-09 20:57:45.597791
2016-07-07,2017-07-06,WELL,WPC,0.25442569893827,2025-12-09 20:57:45.597791
2016-07-07,2017-07-06,AVB,ESS,0.2723512854879119,2025-12-09 20:57:45.597791
2016-07-07,2017-07-06,NLY,SUI,0.3056506375867584,2025-12-09 20:57:45.597791
2016-07-07,2017-07-06,ELS,WELL,0.3146934149304562,2025-12-09 20:57:45.597791
2016-07-07,2017-07-06,EXR,PSA,0.31669923209882234,2025-12-09 20:57:45.597791
2016-07-07,2017-07-06,VTR,WPC,0.34737763658054105,2025-12-09 20:57:45.597791
2016-07-07,2017-07-06,EQIX,ESS,0.34843060996598474,2025-12-09 20:57:45.597791
